dataset,method,seed,beta,selected_raw,final_m,anchor_m,D_anchor,T_D,val_mse,test_mse,quality_met,original_seconds,added_anchor_seconds,accounted_seconds,state,id_fallback,budget_exhausted,compact,calibration_seconds,final_constraint_ma
MNIST,proposed,777,0.5,8,8,64,0.0193304757877272,0.02126352336649992,0.018424380866848694,0.01797459774925595,True,539.9515655040741,0.0,539.9515655040741,SUCCESS,False,False,True,0.0,
MNIST,proposed,2024,0.5,8,8,64,0.019292865363919005,0.021222151900310907,0.019092746968172033,0.018522724800369365,True,589.737375497818,0.0,589.737375497818,SUCCESS,False,False,True,0.0,
MNIST,proposed,31337,0.5,8,8,64,0.01939155267209423,0.021330707939303653,0.02010508136360013,0.019637247721354167,True,600.546510219574,0.0,600.546510219574,SUCCESS,False,False,True,0.0,
MNIST,proposed_minus_AU,42,0.5,8,8,64,0.018348590461575255,0.020183449507732782,0.01843824861487564,0.018001691960964076,True,595.9593834877014,0.0,595.9593834877014,SUCCESS,False,False,True,0.0,
MNIST,proposed_minus_AU,123,0.5,8,8,64,0.019645999519192443,0.02161059947111169,0.01885369468221859,0.018454716273716518,True,557.1505422592163,0.0,557.1505422592163,SUCCESS,False,False,True,0.0,
MNIST,proposed_minus_AU,777,0.5,8,8,64,0.0193304757877272,0.02126352336649992,0.018424380866848694,0.01797459774925595,True,539.9515655040741,0.0,539.9515655040741,SUCCESS,False,False,True,0.0,
MNIST,proposed_minus_AU,2024,0.5,8,8,64,0.019292865363919005,0.021222151900310907,0.019092746968172033,0.018522724800369365,True,589.737375497818,0.0,589.737375497818,SUCCESS,False,False,True,0.0,
MNIST,proposed_minus_AU,31337,0.5,8,8,64,0.01939155267209423,0.021330707939303653,0.02010508136360013,0.019637247721354167,True,600.546510219574,0.0,600.546510219574,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,42,0.5,8,8,64,0.018348590461575255,0.020183449507732782,0.01843824861487564,0.018001691960964076,True,170.86878538131714,0.0,170.86878538131714,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,123,0.5,8,8,64,0.019645999519192443,0.02161059947111169,0.01885369468221859,0.018454716273716518,True,167.5571346282959,0.0,167.5571346282959,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,777,0.5,8,8,64,0.0193304757877272,0.02126352336649992,0.018424380866848694,0.01797459774925595,True,174.8340265750885,0.0,174.8340265750885,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,2024,0.5,8,8,64,0.019292865363919005,0.021222151900310907,0.019092746968172033,0.018522724800369365,True,183.36746191978455,0.0,183.36746191978455,SUCCESS,False,False,True,0.0,
MNIST,ascending_scan_Q,31337,0.5,8,8,64,0.01939155267209423,0.021330707939303653,0.02010508136360013,0.019637247721354167,True,188.14741206169128,0.0,188.14741206169128,SUCCESS,False,False,True,0.0,
MNIST,B4_plus_Q,42,0.5,64,64,64,0.018348590461575255,0.020183449507732782,0.018348590461575255,0.017697106809032203,True,145.65129470825195,0.0,145.65129470825195,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
MNIST,B4_plus_Q,123,0.5,10,10,64,0.019645999519192443,0.02161059947111169,0.017662947362783003,0.017205560178172832,True,132.96086812019348,0.0,132.96086812019348,SUCCESS,False,False,True,0.0,
MNIST,B4_plus_Q,777,0.5,64,64,64,0.0193304757877272,0.02126352336649992,0.0193304757877272,0.018701165439320256,True,117.48775744438171,0.0,117.48775744438171,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
MNIST,B4_plus_Q,2024,0.5,10,10,64,0.019292865363919005,0.021222151900310907,0.01744237284757653,0.016883938121146896,True,159.51044178009033,0.0,159.51044178009033,SUCCESS,False,False,True,0.0,
MNIST,B4_plus_Q,31337,0.5,10,10,64,0.01939155267209423,0.021330707939303653,0.017359108126893334,0.016912379465946537,True,162.49078464508057,0.0,162.49078464508057,SUCCESS,False,False,True,0.0,
MNIST,B6a_plus_Q,42,0.5,10,10,64,0.018348590461575255,0.020183449507732782,0.0184012930733817,0.017895702958917944,True,99.58673691749573,0.0,99.58673691749573,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6a_plus_Q,123,0.5,10,10,64,0.019645999519192443,0.02161059947111169,0.017662947362783003,0.017205560178172832,True,70.56497740745544,0.0,70.56497740745544,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6a_plus_Q,777,0.5,10,10,64,0.0193304757877272,0.02126352336649992,0.01979255707409917,0.019469032962306017,True,78.21419930458069,0.0,78.21419930458069,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6a_plus_Q,2024,0.5,10,10,64,0.019292865363919005,0.021222151900310907,0.01744237284757653,0.016883938121146896,True,95.625648021698,0.0,95.625648021698,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6a_plus_Q,31337,0.5,10,10,64,0.01939155267209423,0.021330707939303653,0.017359108126893334,0.016912379465946537,True,109.03423857688904,0.0,109.03423857688904,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6b_plus_Q,42,0.5,32,32,64,0.018348590461575255,0.020183449507732782,0.0177452115428691,0.017326877516143174,True,119.7022488117218,0.0,119.7022488117218,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6b_plus_Q,123,0.5,48,48,64,0.019645999519192443,0.02161059947111169,0.019065403218172038,0.018629827175010633,True,83.45468187332153,0.0,83.45468187332153,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6b_plus_Q,777,0.5,32,32,64,0.0193304757877272,0.02126352336649992,0.017951058523995537,0.017386572597789116,True,104.1014232635498,0.0,104.1014232635498,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6b_plus_Q,2024,0.5,32,32,64,0.019292865363919005,0.021222151900310907,0.01787155493911432,0.017316793013592156,True,99.263347864151,0.0,99.263347864151,SUCCESS,False,False,True,9.550281286239624,
MNIST,B6b_plus_Q,31337,0.5,24,24,64,0.01939155267209423,0.021330707939303653,0.019194732666015624,0.018678688516422196,True,103.18680500984192,0.0,103.18680500984192,SUCCESS,False,False,True,9.550281286239624,
dSprites,B1_full_mse,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,2131.067286968231,0.0,2131.067286968231,SUCCESS,False,False,False,0.0,
dSprites,B1_full_mse,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,2246.439473390579,0.0,2246.439473390579,SUCCESS,False,False,False,0.0,
dSprites,B1_full_mse,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,2125.0334346294403,0.0,2125.0334346294403,SUCCESS,False,False,False,0.0,
dSprites,B1_full_mse,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,2098.949835062027,0.0,2098.949835062027,SUCCESS,False,False,False,0.0,
dSprites,B1_full_mse,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,2197.506527662277,0.0,2197.506527662277,SUCCESS,False,False,False,0.0,
dSprites,B2_full_elbo,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,2131.067286968231,0.0,2131.067286968231,SUCCESS,False,False,False,0.0,
dSprites,B2_full_elbo,123,0.5,32,32,64,0.001015227347612381,0.0011167500823736191,0.0010780636519193648,0.0010705913801987966,True,2246.439473390579,0.0,2246.439473390579,SUCCESS,False,False,True,0.0,
dSprites,B2_full_elbo,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,2125.0334346294403,0.0,2125.0334346294403,SUCCESS,False,False,False,0.0,
dSprites,B2_full_elbo,2024,0.5,24,24,64,0.0010899996310472489,0.0011989995941519738,0.0011373917758464814,0.0011261570652325947,True,2098.949835062027,0.0,2098.949835062027,SUCCESS,False,False,True,0.0,
dSprites,B2_full_elbo,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,2197.506527662277,0.0,2197.506527662277,SUCCESS,False,False,False,0.0,
dSprites,B3_full_downstream,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,2158.910364627838,0.0,2158.910364627838,SUCCESS,False,False,False,0.0,
dSprites,B3_full_downstream,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,2270.8583102226257,0.0,2270.8583102226257,SUCCESS,False,False,False,0.0,
dSprites,B3_full_downstream,777,0.5,48,48,64,0.0010520361810922622,0.0011572397992014884,0.0010793681740760804,0.0010648754735787709,True,2147.100907087326,0.0,2147.100907087326,SUCCESS,False,False,True,0.0,
dSprites,B3_full_downstream,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,2125.242300271988,0.0,2125.242300271988,SUCCESS,False,False,False,0.0,
dSprites,B3_full_downstream,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,2216.1735289096832,0.0,2216.1735289096832,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,628.896297454834,0.0,628.896297454834,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,642.4050633907318,0.0,642.4050633907318,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,671.8599874973297,0.0,671.8599874973297,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,591.446887254715,0.0,591.446887254715,SUCCESS,False,False,False,0.0,
dSprites,B4_coarse,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,579.8913290500641,0.0,579.8913290500641,SUCCESS,False,False,False,0.0,
dSprites,B5_fixed32,42,0.5,32,32,64,0.001022677108645439,0.001124944819509983,0.0011127369552850724,0.0011000025073687235,True,233.42977023124695,238.78831338882446,472.2180836200714,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,123,0.5,32,32,64,0.001015227347612381,0.0011167500823736191,0.0010780636519193648,0.0010705913801987966,True,198.107408285141,262.2150764465332,460.3224847316742,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,777,0.5,32,32,64,0.0010520361810922622,0.0011572397992014884,0.0011007519066333772,0.0010951207280158997,True,187.0798842906952,230.91503381729126,417.99491810798645,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,2024,0.5,32,32,64,0.0010899996310472489,0.0011989995941519738,0.0011380477398633957,0.0011337727904319763,True,184.88768005371094,246.53905868530273,431.4267387390137,SUCCESS,False,False,True,0.0,
dSprites,B5_fixed32,31337,0.5,32,32,64,0.0010183551758527756,0.0011201906934380531,0.001184249296784401,0.0011910180151462554,False,255.5464425086975,215.1226303577423,470.6690728664398,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,42,0.5,4,4,64,0.001022677108645439,0.001124944819509983,0.0063322031497955325,0.006373336553573608,False,124.93680429458618,238.78831338882446,363.72511768341064,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,123,0.5,4,4,64,0.001015227347612381,0.0011167500823736191,0.006342984676361084,0.0063245035807291666,False,121.6188530921936,262.2150764465332,383.8339295387268,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,777,0.5,5,5,64,0.0010520361810922622,0.0011572397992014884,0.0027054401636123658,0.0026596336464087167,False,172.05143761634827,230.91503381729126,402.9664714336395,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,2024,0.5,4,4,64,0.0010899996310472489,0.0011989995941519738,0.006398996591567993,0.00637240727742513,False,115.07287979125977,246.53905868530273,361.6119384765625,SUCCESS,False,False,True,0.0,
dSprites,B6a_fondue,31337,0.5,5,5,64,0.0010183551758527756,0.0011201906934380531,0.0033993583917617796,0.003370503048102061,False,174.41751503944397,215.1226303577423,389.5401453971863,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var,42,0.5,119,119,64,0.001022677108645439,0.001124944819509983,0.000974461242556572,0.0009653592308362325,True,257.7507526874542,238.78831338882446,496.5390660762787,SUCCESS,False,False,False,0.0,
dSprites,B6b_fondue_var,123,0.5,232,232,64,0.001015227347612381,0.0011167500823736191,0.0009725533574819565,0.000989003489414851,True,314.98144006729126,262.2150764465332,577.1965165138245,SUCCESS,False,False,False,0.0,
dSprites,B6b_fondue_var,777,0.5,119,119,64,0.0010520361810922622,0.0011572397992014884,0.0010161390155553817,0.0010116788347562153,True,255.53448915481567,230.91503381729126,486.44952297210693,SUCCESS,False,False,False,0.0,
dSprites,B6b_fondue_var,2024,0.5,118,118,64,0.0010899996310472489,0.0011989995941519738,0.0010278147011995315,0.001002388248840968,True,274.71380281448364,246.53905868530273,521.2528614997864,SUCCESS,False,False,False,0.0,
dSprites,B6b_fondue_var,31337,0.5,58,58,64,0.0010183551758527756,0.0011201906934380531,0.0010797129422426223,0.0010708680053551991,True,228.10707664489746,215.1226303577423,443.22970700263977,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,42,0.5,10,10,64,0.001022677108645439,0.001124944819509983,0.0015646230280399322,0.0015304032564163207,False,180.0554597377777,238.78831338882446,418.8437731266022,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,123,0.5,8,8,64,0.001015227347612381,0.0011167500823736191,0.001988172769546509,0.001950257589419683,False,175.3954758644104,262.2150764465332,437.6105523109436,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,777,0.5,7,7,64,0.0010520361810922622,0.0011572397992014884,0.002494897663593292,0.002426597148180008,False,132.76684832572937,230.91503381729126,363.68188214302063,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,2024,0.5,12,12,64,0.0010899996310472489,0.0011989995941519738,0.001273666575551033,0.0012540350357691447,False,160.5318787097931,246.53905868530273,407.0709373950958,SUCCESS,False,False,True,0.0,
dSprites,B6b_fondue_var_keepmixed_false,31337,0.5,0,,64,0.0010183551758527756,0.0011201906934380531,,,False,1.107780933380127,215.1226303577423,216.23041129112244,DEGENERATE_SELECTION,False,False,False,0.0,
dSprites,proposed,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,924.6788537502289,0.0,924.6788537502289,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,938.1876196861267,0.0,938.1876196861267,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,967.6425437927246,0.0,967.6425437927246,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,887.2294435501099,0.0,887.2294435501099,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,875.673885345459,0.0,875.673885345459,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,924.6788537502289,0.0,924.6788537502289,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,938.1876196861267,0.0,938.1876196861267,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,967.6425437927246,0.0,967.6425437927246,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,887.2294435501099,0.0,887.2294435501099,ID_UNRELIABLE,True,False,False,0.0,
dSprites,proposed_minus_AU,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,875.673885345459,0.0,875.673885345459,ID_UNRELIABLE,True,False,False,0.0,
dSprites,ascending_scan_Q,42,0.5,32,32,64,0.001022677108645439,0.001124944819509983,0.0011127369552850724,0.0011000025073687235,True,1947.921816110611,0.0,1947.921816110611,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,123,0.5,32,32,64,0.001015227347612381,0.0011167500823736191,0.0010780636519193648,0.0010705913801987966,True,1932.8825047016144,0.0,1932.8825047016144,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,777,0.5,20,20,64,0.0010520361810922622,0.0011572397992014884,0.0011555265188217163,0.0011477844019730885,True,1528.1042575836182,0.0,1528.1042575836182,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,2024,0.5,16,16,64,0.0010899996310472489,0.0011989995941519738,0.0011225876212120056,0.0011060138046741486,True,1276.8319132328033,0.0,1276.8319132328033,SUCCESS,False,False,True,0.0,
dSprites,ascending_scan_Q,31337,0.5,24,24,64,0.0010183551758527756,0.0011201906934380531,0.001075435906648636,0.0010610077182451885,True,1714.28915143013,0.0,1714.28915143013,SUCCESS,False,False,True,0.0,
dSprites,B4_plus_Q,42,0.5,64,64,64,0.001022677108645439,0.001124944819509983,0.001022677108645439,0.0010170978804429373,True,628.896297454834,0.0,628.896297454834,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,123,0.5,64,64,64,0.001015227347612381,0.0011167500823736191,0.001015227347612381,0.0010155147711435953,True,642.4050633907318,0.0,642.4050633907318,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,777,0.5,64,64,64,0.0010520361810922622,0.0011572397992014884,0.0010520361810922622,0.0010357703665892283,True,671.8599874973297,0.0,671.8599874973297,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,2024,0.5,64,64,64,0.0010899996310472489,0.0011989995941519738,0.0010899996310472489,0.001078894406557083,True,591.446887254715,0.0,591.446887254715,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
dSprites,B4_plus_Q,31337,0.5,64,64,64,0.0010183551758527756,0.0011201906934380531,0.0010183551758527756,0.0010220163265864054,True,579.8913290500641,0.0,579.8913290500641,NO_COMPACT_ALTERNATIVE_FOUND,False,False,False,0.0,
